num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent
1,0,False,22,b4742_00000,2025-12-17_19-06-48,1765978608,1.9768855571746826,284.5642738342285,7064,LAPTOP-HQRQ0VAR,127.0.0.1,284.5642738342285,22,50.933679380050194,0.3216590027306007,50.61172935297974,50.611647667017756,0,6,0,31.433333333333337,82.13333333333334
1,0,False,23,b4742_00000,2025-12-17_19-06-50,1765978610,1.9822697639465332,286.54654359817505,7064,LAPTOP-HQRQ0VAR,127.0.0.1,286.54654359817505,23,50.44415669924969,0.3382513737033117,50.10561522344991,50.10553387134758,0,6,0,31.8,85.36666666666667
1,0,False,24,b4742_00000,2025-12-17_19-06-52,1765978612,1.9810247421264648,288.5275683403015,7064,LAPTOP-HQRQ0VAR,127.0.0.1,288.5275683403015,24,49.9595377892572,0.35468596796626695,49.604562424215445,49.60448137863409,0,6,0,33.733333333333334,86.23333333333335
1,0,False,25,b4742_00000,2025-12-17_19-06-54,1765978614,1.9735491275787354,290.50111746788025,7064,LAPTOP-HQRQ0VAR,127.0.0.1,290.50111746788025,25,49.4796927873646,0.3708835732866077,49.1085203419733,49.10843961284775,0,6,0,23.0,87.15
1,0,False,26,b4742_00000,2025-12-17_19-07-57,1765978677,62.40307021141052,352.90418767929077,7064,LAPTOP-HQRQ0VAR,127.0.0.1,352.90418767929077,26,49.589488462490976,0.367456174553754,49.221743710553575,49.22166248371927,0,8,0,10.479999999999999,86.58222222222223
1,0,False,27,b4742_00000,2025-12-17_19-07-59,1765978679,1.9642226696014404,354.8684103488922,7064,LAPTOP-HQRQ0VAR,127.0.0.1,354.8684103488922,27,49.11323209486605,0.3834160488081949,48.729528459448055,48.729447652882065,0,8,0,33.4,72.30000000000001
1,0,False,28,b4742_00000,2025-12-17_19-08-01,1765978681,1.9752717018127441,356.84368205070496,7064,LAPTOP-HQRQ0VAR,127.0.0.1,356.84368205070496,28,48.64184713191738,0.39932515932011964,48.24223561885359,48.24215523235322,0,8,0,35.733333333333334,75.1
1,0,False,29,b4742_00000,2025-12-17_19-08-03,1765978683,1.9708516597747803,358.81453371047974,7064,LAPTOP-HQRQ0VAR,127.0.0.1,358.81453371047974,29,48.17512869359821,0.41502601772693704,47.759817108665054,47.75973698202966,0,8,0,32.13333333333333,78.43333333333334
1,0,False,30,b4742_00000,2025-12-17_19-08-05,1765978685,1.957695722579956,360.7722294330597,7064,LAPTOP-HQRQ0VAR,127.0.0.1,360.7722294330597,30,47.71294828566225,0.43044117954968186,47.282221883578394,47.28214212320935,0,8,0,32.333333333333336,79.39999999999999
1,0,False,31,b4742_00000,2025-12-17_19-08-07,1765978687,1.975395679473877,362.74762511253357,7064,LAPTOP-HQRQ0VAR,127.0.0.1,362.74762511253357,31,47.255598158805626,0.44590658075416945,46.809405280742624,46.80932536697727,0,8,0,21.8,80.73333333333333
1,0,False,32,b4742_00000,2025-12-17_19-09-09,1765978749,62.43527436256409,425.18289947509766,7064,LAPTOP-HQRQ0VAR,127.0.0.1,425.18289947509766,32,47.38791527921755,0.4416916109466154,46.945937872935225,46.9458575843075,0,10,0,10.206741573033707,82.19213483146066
1,0,False,33,b4742_00000,2025-12-17_19-09-11,1765978751,1.9668607711791992,427.14976024627686,7064,LAPTOP-HQRQ0VAR,127.0.0.1,427.14976024627686,33,46.93370934242538,0.4569431558371504,46.476481019205856,46.47640106946443,0,10,0,47.86666666666667,75.26666666666667
1,0,False,34,b4742_00000,2025-12-17_19-09-13,1765978753,1.9790713787078857,429.12883162498474,7064,LAPTOP-HQRQ0VAR,127.0.0.1,429.12883162498474,34,46.48416379600111,0.472161189278751,46.011718510013786,46.0116389907698,0,10,0,33.1,78.26666666666667
1,0,False,35,b4742_00000,2025-12-17_19-09-15,1765978755,1.9803378582000732,431.1091694831848,7064,LAPTOP-HQRQ0VAR,127.0.0.1,431.1091694831848,35,46.03911423904111,0.4872236393859623,45.551606288913646,45.551526186862084,0,10,0,32.96666666666667,81.36666666666666
1,0,False,36,b4742_00000,2025-12-17_19-09-17,1765978757,1.9657680988311768,433.074937582016,7064,LAPTOP-HQRQ0VAR,127.0.0.1,433.074937582016,36,45.598365492650714,0.5019884809920806,45.096093546024505,45.09601372499347,0,10,0,36.53333333333333,82.53333333333335
1,0,False,37,b4742_00000,2025-12-17_19-09-20,1765978760,1.983306884765625,435.0582444667816,7064,LAPTOP-HQRQ0VAR,127.0.0.1,435.0582444667816,37,45.16220943172423,0.5167858351821634,44.64513879256426,44.645058768743546,0,10,0,38.55,83.75
1,0,False,38,b4742_00000,2025-12-17_19-10-22,1765978822,62.35649085044861,497.4147353172302,7064,LAPTOP-HQRQ0VAR,127.0.0.1,497.4147353172302,38,45.31521180640699,0.511825329830347,44.8031020086386,44.803021583056136,0,12,0,13.858888888888888,85.12222222222223
1,0,False,39,b4742_00000,2025-12-17_19-10-24,1765978824,1.961045503616333,499.37578082084656,7064,LAPTOP-HQRQ0VAR,127.0.0.1,499.37578082084656,39,44.881678670342914,0.5263220855320154,44.35507321655222,44.35499320122557,0,12,0,39.2,75.94999999999999
1,0,False,40,b4742_00000,2025-12-17_19-10-26,1765978826,1.9849746227264404,501.360755443573,7064,LAPTOP-HQRQ0VAR,127.0.0.1,501.360755443573,40,44.452711700639476,0.540901202676712,43.91152725038672,43.91144665721332,0,12,0,32.266666666666666,78.7
1,0,False,41,b4742_00000,2025-12-17_19-10-28,1765978828,1.9713289737701416,503.33208441734314,7064,LAPTOP-HQRQ0VAR,127.0.0.1,503.33208441734314,41,44.02791048563307,0.5552137746499439,43.47241442988286,43.472334249641214,0,12,0,32.96666666666667,82.06666666666666
1,0,False,42,b4742_00000,2025-12-17_19-10-30,1765978830,1.9873504638671875,505.3194348812103,7064,LAPTOP-HQRQ0VAR,127.0.0.1,505.3194348812103,42,43.607520973776715,0.5695455479034417,43.037693712584044,43.03761381914479,0,12,0,40.43333333333333,83.2
1,0,False,43,b4742_00000,2025-12-17_19-10-32,1765978832,2.01875638961792,507.33819127082825,7064,LAPTOP-HQRQ0VAR,127.0.0.1,507.33819127082825,43,43.191157333038944,0.583553300424399,42.60732184745819,42.607241953953356,0,12,0,22.100000000000005,84.7
1,0,False,44,b4742_00000,2025-12-17_19-11-35,1765978895,62.38039994239807,569.7185912132263,7064,LAPTOP-HQRQ0VAR,127.0.0.1,569.7185912132263,44,43.36388025370857,0.5779010844201287,42.785697349983614,42.78561734041381,0,14,0,9.626966292134831,84.6314606741573
1,0,False,45,b4742_00000,2025-12-17_19-11-37,1765978897,1.9919531345367432,571.7105443477631,7064,LAPTOP-HQRQ0VAR,127.0.0.1,571.7105443477631,45,42.950157848171465,0.5920348575758984,42.357842471483764,42.35776289400969,0,14,0,35.166666666666664,76.5
1,0,False,46,b4742_00000,2025-12-17_19-11-39,1765978899,1.9625234603881836,573.6730678081512,7064,LAPTOP-HQRQ0VAR,127.0.0.1,573.6730678081512,46,42.54029404468972,0.6057479940001524,41.934266412768935,41.93418725206959,0,14,0,32.4,79.46666666666667
1,0,False,47,b4742_00000,2025-12-17_19-11-41,1765978901,1.9736099243164062,575.6466777324677,7064,LAPTOP-HQRQ0VAR,127.0.0.1,575.6466777324677,47,42.1346192732428,0.6194118070601533,41.51492772664123,41.5148484045489,0,14,0,32.166666666666664,82.89999999999999
1,0,False,48,b4742_00000,2025-12-17_19-11-43,1765978903,1.9771692752838135,577.6238470077515,7064,LAPTOP-HQRQ0VAR,127.0.0.1,577.6238470077515,48,41.73301952351037,0.6329599209895778,41.099780747374815,41.099701830503406,0,14,0,33.166666666666664,83.93333333333334
1,0,False,49,b4742_00000,2025-12-17_19-11-45,1765978905,1.9896240234375,579.613471031189,7064,LAPTOP-HQRQ0VAR,127.0.0.1,579.613471031189,49,41.33557162127528,0.6465056417797104,40.68878713490107,40.68870823619836,0,14,0,20.2,84.9
1,0,True,50,b4742_00000,2025-12-17_19-12-47,1765978967,62.434818506240845,642.0482895374298,7064,LAPTOP-HQRQ0VAR,127.0.0.1,642.0482895374298,50,41.52698468806252,0.6402286073619153,40.886477933552065,40.88639889983637,0,16,0,9.676666666666666,84.75222222222222
